,playerID,awardID,yearID,lgID,tie,notes
5358,santajo01,TSN Pitcher of the Year,2004,AL,,
5359,schmija01,TSN Pitcher of the Year,2004,NL,,
5360,nathajo01,TSN Reliever of the Year,2004,AL,Y,
5361,riverma01,TSN Reliever of the Year,2004,AL,Y,
5362,ramirma02,World Series MVP,2004,ML,,
5363,konerpa01,ALCS MVP,2005,AL,,
5364,tejadmi01,All-Star Game MVP,2005,ML,,
5365,dyeje01,Babe Ruth Award,2005,AL,,OF
5366,gonzalu01,Branch Rickey Award,2005,ML,,
5367,giambja01,Comeback Player of the Year,2005,AL,,
5368,griffke02,Comeback Player of the Year,2005,NL,,
5369,colonba01,Cy Young Award,2005,AL,,
5370,carpech01,Cy Young Award,2005,NL,,
5371,teixema01,Gold Glove,2005,AL,,1B
5372,hudsoor01,Gold Glove,2005,AL,,2B
5373,chaveer01,Gold Glove,2005,AL,,3B
5374,varitja01,Gold Glove,2005,AL,,C
5375,hunteto01,Gold Glove,2005,AL,,OF
5376,suzukic01,Gold Glove,2005,AL,,OF
5377,wellsve01,Gold Glove,2005,AL,,OF
5378,rogerke01,Gold Glove,2005,AL,,P
5379,jeterde01,Gold Glove,2005,AL,,SS
5380,leede02,Gold Glove,2005,NL,,1B
5381,castilu01,Gold Glove,2005,NL,,2B
5382,lowelmi01,Gold Glove,2005,NL,,3B
5383,mathemi01,Gold Glove,2005,NL,,C
5384,abreubo01,Gold Glove,2005,NL,,OF
5385,edmonji01,Gold Glove,2005,NL,,OF
5386,jonesan01,Gold Glove,2005,NL,,OF
5387,maddugr01,Gold Glove,2005,NL,,P
5388,vizquom01,Gold Glove,2005,NL,,SS
5389,ortizda01,Hank Aaron Award,2005,AL,,
5390,jonesan01,Hank Aaron Award,2005,NL,,
5391,biggicr01,Hutch Award,2005,ML,,
5392,smoltjo01,Lou Gehrig Memorial Award,2005,ML,,
5393,rodrial01,Most Valuable Player,2005,AL,,
5394,pujolal01,Most Valuable Player,2005,NL,,
5395,oswalro01,NLCS MVP,2005,NL,,
5396,smoltjo01,Roberto Clemente Award,2005,ML,,
5397,riverma01,Rolaids Relief Man Award,2005,AL,,
5398,cordech01,Rolaids Relief Man Award,2005,NL,,
5399,streehu01,Rookie of the Year,2005,AL,,
5400,howarry01,Rookie of the Year,2005,NL,,
5401,teixema01,Silver Slugger,2005,AL,,1B
5402,soriaal01,Silver Slugger,2005,AL,,2B
5403,rodrial01,Silver Slugger,2005,AL,,3B
5404,varitja01,Silver Slugger,2005,AL,,C
5405,ortizda01,Silver Slugger,2005,AL,,DH
5406,guerrvl01,Silver Slugger,2005,AL,,OF
5407,ramirma02,Silver Slugger,2005,AL,,OF
5408,sheffga01,Silver Slugger,2005,AL,,OF
5409,tejadmi01,Silver Slugger,2005,AL,,SS
5410,leede02,Silver Slugger,2005,NL,,1B
5411,kentje01,Silver Slugger,2005,NL,,2B
5412,ensbemo01,Silver Slugger,2005,NL,,3B
5413,barremi01,Silver Slugger,2005,NL,,C
5414,cabremi01,Silver Slugger,2005,NL,,OF
5415,jonesan01,Silver Slugger,2005,NL,,OF
5416,leeca01,Silver Slugger,2005,NL,,OF
5417,marquja01,Silver Slugger,2005,NL,,P
5418,lopezfe01,Silver Slugger,2005,NL,,SS
5419,teixema01,TSN All-Star,2005,AL,,1B
5420,roberbr01,TSN All-Star,2005,AL,,2B
5421,rodrial01,TSN All-Star,2005,AL,,3B
5422,varitja01,TSN All-Star,2005,AL,,C
5423,ortizda01,TSN All-Star,2005,AL,,DH
5424,damonjo01,TSN All-Star,2005,AL,,OF
5425,guerrvl01,TSN All-Star,2005,AL,,OF
5426,ramirma02,TSN All-Star,2005,AL,,OF
5427,nathajo01,TSN All-Star,2005,AL,Y,RP
5428,riverma01,TSN All-Star,2005,AL,Y,RP
5429,youngmi02,TSN All-Star,2005,AL,,SS
5430,pujolal01,TSN All-Star,2005,NL,,1B
5431,kentje01,TSN All-Star,2005,NL,,2B
5432,ensbemo01,TSN All-Star,2005,NL,,3B
5433,loducpa01,TSN All-Star,2005,NL,,C
5434,cabremi01,TSN All-Star,2005,NL,,OF
5435,griffke02,TSN All-Star,2005,NL,,OF
5436,jonesan01,TSN All-Star,2005,NL,,OF
5437,cordech01,TSN All-Star,2005,NL,,RP
5438,lopezfe01,TSN All-Star,2005,NL,,SS
5439,jonesan01,TSN Major League Player of the Year,2005,ML,,
5440,colonba01,TSN Pitcher of the Year,2005,AL,,
5441,carpech01,TSN Pitcher of the Year,2005,NL,,
5442,cordech01,TSN Reliever of the Year,2005,NL,,
5443,dyeje01,World Series MVP,2005,ML,,
5444,polanpl01,ALCS MVP,2006,AL,,
5445,youngmi02,All-Star Game MVP,2006,ML,,
5446,eckstda01,Babe Ruth Award,2006,AL,,SS
5447,lasorto01,Branch Rickey Award,2006,ML,,
5448,johnsji04,Comeback Player of the Year,2006,AL,,
5449,garcino01,Comeback Player of the Year,2006,NL,,
5450,santajo01,Cy Young Award,2006,AL,,
5451,webbbr01,Cy Young Award,2006,NL,,
5452,teixema01,Gold Glove,2006,AL,,1B
5453,grudzma01,Gold Glove,2006,AL,,2B
5454,chaveer01,Gold Glove,2006,AL,,3B
5455,rodriiv01,Gold Glove,2006,AL,,C
5456,hunteto01,Gold Glove,2006,AL,,OF
5457,suzukic01,Gold Glove,2006,AL,,OF
5458,wellsve01,Gold Glove,2006,AL,,OF
5459,rogerke01,Gold Glove,2006,AL,,P
5460,jeterde01,Gold Glove,2006,AL,,SS
5461,pujolal01,Gold Glove,2006,NL,,1B
5462,hudsoor01,Gold Glove,2006,NL,,2B
5463,rolensc01,Gold Glove,2006,NL,,3B
5464,ausmubr01,Gold Glove,2006,NL,,C
5465,beltrca01,Gold Glove,2006,NL,,OF
5466,camermi01,Gold Glove,2006,NL,,OF
5467,jonesan01,Gold Glove,2006,NL,,OF
5468,maddugr01,Gold Glove,2006,NL,,P
5469,vizquom01,Gold Glove,2006,NL,,SS
5470,jeterde01,Hank Aaron Award,2006,AL,,
5471,howarry01,Hank Aaron Award,2006,NL,,
5472,loretma01,Hutch Award,2006,ML,,
5473,hoffmtr01,Lou Gehrig Memorial Award,2006,ML,,
5474,morneju01,Most Valuable Player,2006,AL,,
5475,howarry01,Most Valuable Player,2006,NL,,
5476,suppaje01,NLCS MVP,2006,NL,,
5477,santajo01,Pitching Triple Crown,2006,AL,,
5478,delgaca01,Roberto Clemente Award,2006,ML,,
5479,rodrifr03,Rolaids Relief Man Award,2006,AL,,
5480,hoffmtr01,Rolaids Relief Man Award,2006,NL,,
5481,verlaju01,Rookie of the Year,2006,AL,,
5482,ramirha01,Rookie of the Year,2006,NL,,
5483,morneju01,Silver Slugger,2006,AL,,1B
5484,canoro01,Silver Slugger,2006,AL,,2B
5485,credejo01,Silver Slugger,2006,AL,,3B
5486,mauerjo01,Silver Slugger,2006,AL,,C
5487,ortizda01,Silver Slugger,2006,AL,,DH
5488,dyeje01,Silver Slugger,2006,AL,,OF
5489,guerrvl01,Silver Slugger,2006,AL,,OF
5490,ramirma02,Silver Slugger,2006,AL,,OF
5491,jeterde01,Silver Slugger,2006,AL,,SS
5492,howarry01,Silver Slugger,2006,NL,,1B
5493,utleych01,Silver Slugger,2006,NL,,2B
5494,cabremi01,Silver Slugger,2006,NL,,3B
5495,mccanbr01,Silver Slugger,2006,NL,,C
5496,beltrca01,Silver Slugger,2006,NL,,OF
5497,hollima01,Silver Slugger,2006,NL,,OF
5498,soriaal01,Silver Slugger,2006,NL,,OF
5499,zambrca01,Silver Slugger,2006,NL,,P
5500,reyesjo01,Silver Slugger,2006,NL,,SS
5501,morneju01,TSN All-Star,2006,AL,,1B
5502,canoro01,TSN All-Star,2006,AL,,2B
5503,credejo01,TSN All-Star,2006,AL,,3B
5504,mauerjo01,TSN All-Star,2006,AL,,C
5505,ortizda01,TSN All-Star,2006,AL,,DH
5506,dyeje01,TSN All-Star,2006,AL,,OF
5507,ramirma02,TSN All-Star,2006,AL,,OF
5508,wellsve01,TSN All-Star,2006,AL,,OF
5509,jeterde01,TSN All-Star,2006,AL,,SS
5510,howarry01,TSN All-Star,2006,NL,,1B
5511,utleych01,TSN All-Star,2006,NL,,2B
5512,wrighda03,TSN All-Star,2006,NL,,3B
5513,mccanbr01,TSN All-Star,2006,NL,,C
5514,beltrca01,TSN All-Star,2006,NL,,OF
5515,berkmla01,TSN All-Star,2006,NL,Y,OF
5516,jonesan01,TSN All-Star,2006,NL,Y,OF
5517,soriaal01,TSN All-Star,2006,NL,,OF
5518,reyesjo01,TSN All-Star,2006,NL,,SS
5519,howarry01,TSN Major League Player of the Year,2006,ML,,
5520,santajo01,TSN Pitcher of the Year,2006,AL,,
5521,carpech01,TSN Pitcher of the Year,2006,NL,,
5522,rodrifr03,TSN Reliever of the Year,2006,AL,,
5523,hoffmtr01,TSN Reliever of the Year,2006,NL,,
5524,eckstda01,World Series MVP,2006,ML,,
5525,beckejo02,ALCS MVP,2007,AL,,
5526,suzukic01,All-Star Game MVP,2007,ML,,
5527,papeljo01,Babe Ruth Award,2007,AL,,P
5528,smoltjo01,Branch Rickey Award,2007,ML,,
5529,penaca01,Comeback Player of the Year,2007,AL,,
5530,youngdm01,Comeback Player of the Year,2007,NL,,
5531,sabatcc01,Cy Young Award,2007,AL,,
5532,peavyja01,Cy Young Award,2007,NL,,
5533,youklke01,Gold Glove,2007,AL,,1B
5534,polanpl01,Gold Glove,2007,AL,,2B
5535,beltrad01,Gold Glove,2007,AL,,3B
5536,rodriiv01,Gold Glove,2007,AL,,C
5537,hunteto01,Gold Glove,2007,AL,,OF
5538,sizemgr01,Gold Glove,2007,AL,,OF
5539,suzukic01,Gold Glove,2007,AL,,OF
5540,santajo01,Gold Glove,2007,AL,,P
5541,cabreor01,Gold Glove,2007,AL,,SS
5542,leede02,Gold Glove,2007,NL,,1B
5543,hudsoor01,Gold Glove,2007,NL,,2B
5544,wrighda03,Gold Glove,2007,NL,,3B
5545,martiru01,Gold Glove,2007,NL,,C
5546,beltrca01,Gold Glove,2007,NL,,OF
5547,francje02,Gold Glove,2007,NL,,OF
5548,jonesan01,Gold Glove,2007,NL,,OF
5549,rowanaa01,Gold Glove,2007,NL,,OF
5550,maddugr01,Gold Glove,2007,NL,,P
5551,rolliji01,Gold Glove,2007,NL,,SS
5552,rodrial01,Hank Aaron Award,2007,AL,,
5553,fieldpr01,Hank Aaron Award,2007,NL,,
5554,sweenmi01,Hutch Award,2007,ML,,
5555,timlimi01,Lou Gehrig Memorial Award,2007,ML,,
5556,rodrial01,Most Valuable Player,2007,AL,,
5557,rolliji01,Most Valuable Player,2007,NL,,
5558,hollima01,NLCS MVP,2007,NL,,
5559,peavyja01,Pitching Triple Crown,2007,NL,,
5560,biggicr01,Roberto Clemente Award,2007,ML,,
5561,putzjj01,Rolaids Relief Man Award,2007,AL,,
5562,valvejo01,Rolaids Relief Man Award,2007,NL,,
5563,pedrodu01,Rookie of the Year,2007,AL,,
5564,braunry02,Rookie of the Year,2007,NL,,
5565,penaca01,Silver Slugger,2007,AL,,1B
5566,polanpl01,Silver Slugger,2007,AL,,2B
5567,rodrial01,Silver Slugger,2007,AL,,3B
5568,posadjo01,Silver Slugger,2007,AL,,C
5569,ortizda01,Silver Slugger,2007,AL,,DH
5570,guerrvl01,Silver Slugger,2007,AL,,OF
5571,ordonma01,Silver Slugger,2007,AL,,OF
5572,suzukic01,Silver Slugger,2007,AL,,OF
5573,jeterde01,Silver Slugger,2007,AL,,SS
5574,fieldpr01,Silver Slugger,2007,NL,,1B
5575,utleych01,Silver Slugger,2007,NL,,2B
5576,wrighda03,Silver Slugger,2007,NL,,3B
5577,martiru01,Silver Slugger,2007,NL,,C
5578,beltrca01,Silver Slugger,2007,NL,,OF
5579,hollima01,Silver Slugger,2007,NL,,OF
5580,leeca01,Silver Slugger,2007,NL,,OF
5581,owingmi01,Silver Slugger,2007,NL,,P
5582,rolliji01,Silver Slugger,2007,NL,,SS
5583,penaca01,TSN All-Star,2007,AL,,1B
5584,polanpl01,TSN All-Star,2007,AL,,2B
5585,rodrial01,TSN All-Star,2007,AL,,3B
5586,posadjo01,TSN All-Star,2007,AL,,C
5587,ortizda01,TSN All-Star,2007,AL,,DH
5588,guerrvl01,TSN All-Star,2007,AL,,OF
5589,ordonma01,TSN All-Star,2007,AL,,OF
5590,suzukic01,TSN All-Star,2007,AL,,OF
5591,borowjo01,TSN All-Star,2007,AL,,RP
5592,sabatcc01,TSN All-Star,2007,AL,,SP
5593,jeterde01,TSN All-Star,2007,AL,,SS
5594,fieldpr01,TSN All-Star,2007,NL,,1B
5595,utleych01,TSN All-Star,2007,NL,,2B
5596,wrighda03,TSN All-Star,2007,NL,,3B
5597,martiru01,TSN All-Star,2007,NL,,C
5598,hollima01,TSN All-Star,2007,NL,,OF
5599,leeca01,TSN All-Star,2007,NL,,OF
5600,rowanaa01,TSN All-Star,2007,NL,,OF
5601,valvejo01,TSN All-Star,2007,NL,,RP
5602,peavyja01,TSN All-Star,2007,NL,,SP
5603,ramirha01,TSN All-Star,2007,NL,,SS
5604,rodrial01,TSN Major League Player of the Year,2007,ML,,
5605,sabatcc01,TSN Pitcher of the Year,2007,AL,,
5606,peavyja01,TSN Pitcher of the Year,2007,NL,,
5607,borowjo01,TSN Reliever of the Year,2007,AL,,
5608,valvejo01,TSN Reliever of the Year,2007,NL,,
5609,lowelmi01,World Series MVP,2007,ML,,
5610,garzama01,ALCS MVP,2008,AL,,
5611,drewjd01,All-Star Game MVP,2008,ML,,
5612,hamelco01,Babe Ruth Award,2008,NL,,P
5613,hoffmtr01,Branch Rickey Award,2008,ML,,
5614,leecl02,Comeback Player of the Year,2008,AL,,
5615,lidgebr01,Comeback Player of the Year,2008,NL,,
5616,leecl02,Cy Young Award,2008,AL,,
5617,linceti01,Cy Young Award,2008,NL,,
5618,penaca01,Gold Glove,2008,AL,,1B
5619,pedrodu01,Gold Glove,2008,AL,,2B
5620,beltrad01,Gold Glove,2008,AL,,3B
5621,mauerjo01,Gold Glove,2008,AL,,C
5622,hunteto01,Gold Glove,2008,AL,,OF
5623,sizemgr01,Gold Glove,2008,AL,,OF
5624,suzukic01,Gold Glove,2008,AL,,OF
5625,mussimi01,Gold Glove,2008,AL,,P
5626,youngmi02,Gold Glove,2008,AL,,SS
5627,gonzaad01,Gold Glove,2008,NL,,1B
5628,phillbr01,Gold Glove,2008,NL,,2B
5629,wrighda03,Gold Glove,2008,NL,,3B
5630,molinya01,Gold Glove,2008,NL,,C
5631,beltrca01,Gold Glove,2008,NL,,OF
5632,mclouna01,Gold Glove,2008,NL,,OF
5633,victosh01,Gold Glove,2008,NL,,OF
5634,maddugr01,Gold Glove,2008,NL,,P
5635,rolliji01,Gold Glove,2008,NL,,SS
5636,youklke01,Hank Aaron Award,2008,AL,,
5637,ramirar01,Hank Aaron Award,2008,NL,,
5638,lestejo01,Hutch Award,2008,ML,,
5639,victosh01,Lou Gehrig Memorial Award,2008,ML,,
5640,pedrodu01,Most Valuable Player,2008,AL,,
5641,pujolal01,Most Valuable Player,2008,NL,,
5642,hamelco01,NLCS MVP,2008,NL,,
5643,pujolal01,Roberto Clemente Award,2008,NL,,
5644,rodrifr03,Rolaids Relief Man Award,2008,AL,,
5645,lidgebr01,Rolaids Relief Man Award,2008,NL,,
5646,longoev01,Rookie of the Year,2008,AL,,
5647,sotoge01,Rookie of the Year,2008,NL,,
5648,morneju01,Silver Slugger,2008,AL,,1B
5649,pedrodu01,Silver Slugger,2008,AL,,2B
5650,rodrial01,Silver Slugger,2008,AL,,3B
5651,mauerjo01,Silver Slugger,2008,AL,,C
5652,huffau01,Silver Slugger,2008,AL,,DH
5653,hamiljo03,Silver Slugger,2008,AL,,OF
5654,quentca01,Silver Slugger,2008,AL,,OF
5655,sizemgr01,Silver Slugger,2008,AL,,OF
5656,jeterde01,Silver Slugger,2008,AL,,SS
5657,pujolal01,Silver Slugger,2008,NL,,1B
5658,utleych01,Silver Slugger,2008,NL,,2B
5659,wrighda03,Silver Slugger,2008,NL,,3B
5660,mccanbr01,Silver Slugger,2008,NL,,C
5661,braunry02,Silver Slugger,2008,NL,,OF
5662,hollima01,Silver Slugger,2008,NL,,OF
5663,ludwiry01,Silver Slugger,2008,NL,,OF
5664,zambrca01,Silver Slugger,2008,NL,,P
5665,ramirha01,Silver Slugger,2008,NL,,SS
5666,pujolal01,TSN Major League Player of the Year,2008,ML,,
5667,leecl02,TSN Pitcher of the Year,2008,AL,,
5668,linceti01,TSN Pitcher of the Year,2008,NL,,
5669,rodrifr03,TSN Reliever of the Year,2008,AL,,
5670,lidgebr01,TSN Reliever of the Year,2008,NL,,
5671,hamelco01,World Series MVP,2008,ML,,
5672,sabatcc01,ALCS MVP,2009,AL,,
5673,crawfca02,All-Star Game MVP,2009,ML,,
5674,rodrial01,Babe Ruth Award,2009,AL,,3B
5675,hunteto01,Branch Rickey Award,2009,ML,,
5676,hillaa01,Comeback Player of the Year,2009,AL,,
5677,carpech02,Comeback Player of the Year,2009,NL,,
5678,greinza01,Cy Young Award,2009,AL,,
5679,linceti01,Cy Young Award,2009,NL,,
5680,teixema01,Gold Glove,2009,AL,,1B
5681,polanpl01,Gold Glove,2009,AL,,2B
5682,longoev01,Gold Glove,2009,AL,,3B
5683,mauerjo01,Gold Glove,2009,AL,,C
5684,hunteto01,Gold Glove,2009,AL,,OF
5685,jonesad01,Gold Glove,2009,AL,,OF
5686,suzukic01,Gold Glove,2009,AL,,OF
5687,buehrma01,Gold Glove,2009,AL,,P
5688,jeterde01,Gold Glove,2009,AL,,SS
5689,gonzaad01,Gold Glove,2009,NL,,1B
5690,hudsoor01,Gold Glove,2009,NL,,2B
5691,zimmery01,Gold Glove,2009,NL,,3B
5692,molinya01,Gold Glove,2009,NL,,C
5693,bournmi01,Gold Glove,2009,NL,,OF
5694,kempma01,Gold Glove,2009,NL,,OF
5695,victosh01,Gold Glove,2009,NL,,OF
5696,wainwad01,Gold Glove,2009,NL,,P
5697,rolliji01,Gold Glove,2009,NL,,SS
5698,jeterde01,Hank Aaron Award,2009,AL,,
5699,pujolal01,Hank Aaron Award,2009,NL,,
5700,teahema01,Hutch Award,2009,ML,,
5701,pujolal01,Lou Gehrig Memorial Award,2009,ML,,
5702,mauerjo01,Most Valuable Player,2009,AL,,
5703,pujolal01,Most Valuable Player,2009,NL,,
5704,howarry01,NLCS MVP,2009,NL,,
5705,jeterde01,Roberto Clemente Award,2009,ML,,
5706,riverma01,Rolaids Relief Man Award,2009,AL,,
5707,bellhe01,Rolaids Relief Man Award,2009,NL,,
5708,bailean01,Rookie of the Year,2009,AL,,
5709,coghlch01,Rookie of the Year,2009,NL,,
5710,teixema01,Silver Slugger,2009,AL,,1B
5711,hillaa01,Silver Slugger,2009,AL,,2B
5712,longoev01,Silver Slugger,2009,AL,,3B
5713,mauerjo01,Silver Slugger,2009,AL,,C
5714,lindad01,Silver Slugger,2009,AL,,DH
5715,bayja01,Silver Slugger,2009,AL,,OF
5716,hunteto01,Silver Slugger,2009,AL,,OF
5717,suzukic01,Silver Slugger,2009,AL,,OF
5718,jeterde01,Silver Slugger,2009,AL,,SS
5719,pujolal01,Silver Slugger,2009,NL,,1B
5720,utleych01,Silver Slugger,2009,NL,,2B
5721,zimmery01,Silver Slugger,2009,NL,,3B
5722,mccanbr01,Silver Slugger,2009,NL,,C
5723,braunry02,Silver Slugger,2009,NL,,OF
5724,ethiean01,Silver Slugger,2009,NL,,OF
5725,kempma01,Silver Slugger,2009,NL,,OF
5726,zambrca01,Silver Slugger,2009,NL,,P
5727,ramirha01,Silver Slugger,2009,NL,,SS
5728,pujolal01,TSN Major League Player of the Year,2009,ML,,
5729,greinza01,TSN Pitcher of the Year,2009,AL,,
5730,linceti01,TSN Pitcher of the Year,2009,NL,,
5731,riverma01,TSN Reliever of the Year,2009,AL,,
5732,frankry01,TSN Reliever of the Year,2009,NL,,
5733,matsuhi01,World Series MVP,2009,ML,,
5734,hamiljo03,ALCS MVP,2010,AL,,
5735,mccanbr01,All-Star Game MVP,2010,NL,,
5736,linceti01,Babe Ruth Award,2010,NL,,P
5737,wellsve01,Branch Rickey Award,2010,ML,,
5738,liriafr01,Comeback Player of the Year,2010,AL,,
5739,hudsoti01,Comeback Player of the Year,2010,NL,,
5740,hernafe02,Cy Young Award,2010,AL,,
5741,hallaro01,Cy Young Award,2010,NL,,
5742,teixema01,Gold Glove,2010,AL,,1B
5743,canoro01,Gold Glove,2010,AL,,2B
5744,longoev01,Gold Glove,2010,AL,,3B
5745,mauerjo01,Gold Glove,2010,AL,,C
5746,crawfca02,Gold Glove,2010,AL,,OF
5747,gutiefr01,Gold Glove,2010,AL,,OF
5748,suzukic01,Gold Glove,2010,AL,,OF
5749,buehrma01,Gold Glove,2010,AL,,P
5750,jeterde01,Gold Glove,2010,AL,,SS
5751,pujolal01,Gold Glove,2010,NL,,1B
5752,phillbr01,Gold Glove,2010,NL,,2B
5753,rolensc01,Gold Glove,2010,NL,,3B
5754,molinya01,Gold Glove,2010,NL,,C
5755,bournmi01,Gold Glove,2010,NL,,OF
5756,gonzaca01,Gold Glove,2010,NL,,OF
5757,victosh01,Gold Glove,2010,NL,,OF
5758,arroybr01,Gold Glove,2010,NL,,P
5759,tulowtr01,Gold Glove,2010,NL,,SS
5760,bautijo02,Hank Aaron Award,2010,AL,,
5761,vottojo01,Hank Aaron Award,2010,NL,,
5762,hudsoti01,Hutch Award,2010,ML,,
5763,jeterde01,Lou Gehrig Memorial Award,2010,ML,,
5764,hamiljo03,Most Valuable Player,2010,AL,,
5765,vottojo01,Most Valuable Player,2010,NL,,
5766,rossco01,NLCS MVP,2010,NL,,
5767,wakefti01,Roberto Clemente Award,2010,ML,,
5768,soriara01,Rolaids Relief Man Award,2010,AL,,
5769,bellhe01,Rolaids Relief Man Award,2010,NL,,
5770,felizne01,Rookie of the Year,2010,AL,,
5771,poseybu01,Rookie of the Year,2010,NL,,
5772,cabremi01,Silver Slugger,2010,AL,,1B
5773,canoro01,Silver Slugger,2010,AL,,2B
5774,beltrad01,Silver Slugger,2010,AL,,3B
5775,mauerjo01,Silver Slugger,2010,AL,,C
5776,guerrvl01,Silver Slugger,2010,AL,,DH
5777,bautijo02,Silver Slugger,2010,AL,,OF
5778,crawfca02,Silver Slugger,2010,AL,,OF
5779,hamiljo03,Silver Slugger,2010,AL,,OF
5780,ramiral03,Silver Slugger,2010,AL,,SS
5781,pujolal01,Silver Slugger,2010,NL,,1B
5782,ugglada01,Silver Slugger,2010,NL,,2B
5783,zimmery01,Silver Slugger,2010,NL,,3B
5784,mccanbr01,Silver Slugger,2010,NL,,C
5785,braunry02,Silver Slugger,2010,NL,,OF
5786,gonzaca01,Silver Slugger,2010,NL,,OF
5787,hollima01,Silver Slugger,2010,NL,,OF
5788,gallayo01,Silver Slugger,2010,NL,,P
5789,tulowtr01,Silver Slugger,2010,NL,,SS
5790,hamiljo03,TSN Major League Player of the Year,2010,ML,,
5791,hernafe02,TSN Pitcher of the Year,2010,AL,,
5792,hallaro01,TSN Pitcher of the Year,2010,NL,,
5793,soriara01,TSN Reliever of the Year,2010,AL,,
5794,bellhe01,TSN Reliever of the Year,2010,NL,,
5795,renteed01,World Series MVP,2010,ML,,
5796,cruzne02,ALCS MVP,2011,AL,,
5797,fieldpr01,All-Star Game MVP,2011,NL,,
5798,freesda01,Babe Ruth Award,2011,NL,,P
5799,victosh01,Branch Rickey Award,2011,ML,,
5800,ellsbja01,Comeback Player of the Year,2011,AL,,
5801,berkmla01,Comeback Player of the Year,2011,NL,,
5802,verlaju01,Cy Young Award,2011,AL,,
5803,kershcl01,Cy Young Award,2011,NL,,
5804,gonzaad01,Gold Glove,2011,AL,,1B
5805,pedrodu01,Gold Glove,2011,AL,,2B
5806,beltrad01,Gold Glove,2011,AL,,3B
5807,wietema01,Gold Glove,2011,AL,,C
5808,ellsbja01,Gold Glove,2011,AL,,CF
5809,gordoal01,Gold Glove,2011,AL,,LF
5810,buehrma01,Gold Glove,2011,AL,,P
5811,markani01,Gold Glove,2011,AL,,RF
5812,aybarer01,Gold Glove,2011,AL,,SS
5813,vottojo01,Gold Glove,2011,NL,,1B
5814,phillbr01,Gold Glove,2011,NL,,2B
5815,polanpl01,Gold Glove,2011,NL,,3B
5816,molinya01,Gold Glove,2011,NL,,C
5817,kempma01,Gold Glove,2011,NL,,CF
5818,parrage01,Gold Glove,2011,NL,,LF
5819,kershcl01,Gold Glove,2011,NL,,P
5820,ethiean01,Gold Glove,2011,NL,,RF
5821,tulowtr01,Gold Glove,2011,NL,,SS
5822,bautijo02,Hank Aaron Award,2011,AL,,
5823,kempma01,Hank Aaron Award,2011,NL,,
5824,butlebi03,Hutch Award,2011,ML,,
5825,zimmery01,Lou Gehrig Memorial Award,2011,ML,,
5826,verlaju01,Most Valuable Player,2011,AL,,
5827,braunry02,Most Valuable Player,2011,NL,,
5828,freesda01,NLCS MVP,2011,NL,,
5829,verlaju01,Pitching Triple Crown,2011,AL,,
5830,kershcl01,Pitching Triple Crown,2011,NL,,
5831,ortizda01,Roberto Clemente Award,2011,ML,,
5832,valvejo01,Rolaids Relief Man Award,2011,AL,,
5833,axforjo01,Rolaids Relief Man Award,2011,NL,,
5834,hellije01,Rookie of the Year,2011,AL,,
5835,kimbrcr01,Rookie of the Year,2011,NL,,
5836,gonzaad01,Silver Slugger,2011,AL,,1B
5837,canoro01,Silver Slugger,2011,AL,,2B
5838,beltrad01,Silver Slugger,2011,AL,,3B
5839,avilaal01,Silver Slugger,2011,AL,,C
5840,ortizda01,Silver Slugger,2011,AL,,DH
5841,bautijo02,Silver Slugger,2011,AL,,OF
5842,ellsbja01,Silver Slugger,2011,AL,,OF
5843,grandcu01,Silver Slugger,2011,AL,,OF
5844,cabreas01,Silver Slugger,2011,AL,,SS
5845,fieldpr01,Silver Slugger,2011,NL,,1B
5846,phillbr01,Silver Slugger,2011,NL,,2B
5847,ramirar01,Silver Slugger,2011,NL,,3B
5848,mccanbr01,Silver Slugger,2011,NL,,C
5849,braunry02,Silver Slugger,2011,NL,,OF
5850,kempma01,Silver Slugger,2011,NL,,OF
5851,uptonju01,Silver Slugger,2011,NL,,OF
5852,hudsoda01,Silver Slugger,2011,NL,,P
5853,tulowtr01,Silver Slugger,2011,NL,,SS
5854,verlaju01,TSN Major League Player of the Year,2011,ML,,
5855,verlaju01,TSN Pitcher of the Year,2011,AL,,
5856,kershcl01,TSN Pitcher of the Year,2011,NL,,
5857,freesda01,World Series MVP,2011,ML,,
5858,youngde03,ALCS MVP,2012,AL,,
5859,cabreme01,All-Star Game MVP,2012,NL,,
5860,sandopa01,Babe Ruth Award,2012,NL,,P
5861,dickera01,Branch Rickey Award,2012,ML,,
5862,rodnefe01,Comeback Player of the Year,2012,AL,,
5863,poseybu01,Comeback Player of the Year,2012,NL,,
5864,priceda01,Cy Young Award,2012,AL,,
5865,dickera01,Cy Young Award,2012,NL,,
5866,teixema01,Gold Glove,2012,AL,,1B
5867,canoro01,Gold Glove,2012,AL,,2B
5868,beltrad01,Gold Glove,2012,AL,,3B
5869,wietema01,Gold Glove,2012,AL,,C
5870,jonesad01,Gold Glove,2012,AL,,CF
5871,gordoal01,Gold Glove,2012,AL,,LF
5872,hellije01,Gold Glove,2012,AL,,P
5873,reddijo01,Gold Glove,2012,AL,,RF
5874,hardyjj01,Gold Glove,2012,AL,,SS
5875,larocad01,Gold Glove,2012,NL,,1B
5876,barneda01,Gold Glove,2012,NL,,2B
5877,headlch01,Gold Glove,2012,NL,,3B
5878,molinya01,Gold Glove,2012,NL,,C
5879,mccutan01,Gold Glove,2012,NL,,CF
5880,gonzaca01,Gold Glove,2012,NL,,LF
