playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
darwibo01,1972,1.0,MIN,AL,CF,86.0,84.0,2276.0,189.0,18.0,27.0,1.0,,,,,
darwibo01,1972,1.0,MIN,AL,LF,9.0,2.0,100.0,6.0,4.0,1.0,1.0,,,,,
darwibo01,1972,1.0,MIN,AL,RF,47.0,47.0,1205.0,93.0,11.0,6.0,12.0,,,,,
davalvi01,1972,1.0,PIT,NL,CF,8.0,4.0,112.0,13.0,1.0,1.0,1.0,,,,,
davalvi01,1972,1.0,PIT,NL,LF,63.0,54.0,1487.0,115.0,8.0,11.0,1.0,,,,,
davalvi01,1972,1.0,PIT,NL,RF,31.0,26.0,688.0,55.0,8.0,11.0,1.0,,,,,
davisbr02,1972,1.0,ML4,AL,CF,20.0,12.0,317.0,37.0,4.0,11.0,1.0,,,,,
davisbr02,1972,1.0,ML4,AL,LF,19.0,13.0,401.0,26.0,4.0,1.0,1.0,,,,,
davisbr02,1972,1.0,ML4,AL,RF,5.0,4.0,81.0,6.0,1.0,1.0,1.0,,,,,
davisto02,1972,1.0,CHN,NL,LF,1.0,2.0,22.0,3.0,1.0,1.0,1.0,,,,,
davisto02,1972,1.0,CHN,NL,RF,1.0,2.0,25.0,3.0,1.0,6.0,1.0,,,,,
davisto02,1972,34.0,BAL,AL,LF,17.0,18.0,397.0,31.0,1.0,1.0,1.0,,,,,
davisto02,1972,34.0,BAL,AL,RF,1.0,2.0,25.0,1.0,1.0,1.0,1.0,,,,,
daviswi02,1972,1.0,LAN,NL,CF,146.0,146.0,3954.0,370.0,34.0,27.0,12.0,,,,,
daybo01,1972,1.0,MON,NL,CF,99.0,88.0,2356.0,199.0,21.0,22.0,34.0,,,,,
daybo01,1972,1.0,MON,NL,RF,19.0,14.0,373.0,31.0,4.0,6.0,1.0,,,,,
dyerdu01,1972,1.0,NYN,NL,RF,1.0,1.0,20.0,1.0,1.0,6.0,1.0,,,,,
elliora01,1972,1.0,SDN,NL,RF,13.0,13.0,319.0,30.0,1.0,1.0,1.0,,,,,
evansdw01,1972,1.0,BOS,AL,LF,16.0,17.0,427.0,24.0,11.0,1.0,1.0,,,,,
evansdw01,1972,1.0,BOS,AL,RF,1.0,1.0,10.0,2.0,1.0,1.0,1.0,,,,,
faireji01,1972,1.0,MON,NL,CF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,
faireji01,1972,1.0,MON,NL,LF,20.0,13.0,338.0,25.0,1.0,1.0,1.0,,,,,
faireji01,1972,1.0,MON,NL,RF,17.0,12.0,327.0,22.0,4.0,17.0,1.0,,,,,
fairlro01,1972,1.0,MON,NL,RF,70.0,70.0,1717.0,126.0,34.0,11.0,23.0,,,,,
fanzoca01,1972,1.0,CHN,NL,LF,1.0,2.0,25.0,2.0,1.0,1.0,1.0,,,,,
fergujo01,1972,1.0,LAN,NL,RF,2.0,3.0,49.0,6.0,1.0,1.0,1.0,,,,,
fioremi01,1972,1.0,SLN,NL,RF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,
fordte01,1972,1.0,TEX,AL,LF,18.0,18.0,448.0,30.0,4.0,6.0,1.0,,,,,
fordte01,1972,1.0,TEX,AL,RF,102.0,97.0,2533.0,208.0,34.0,27.0,23.0,,,,,
fostege01,1972,1.0,CIN,NL,CF,1.0,2.0,25.0,4.0,1.0,1.0,1.0,,,,,
fostege01,1972,1.0,CIN,NL,LF,1.0,1.0,4.0,2.0,1.0,1.0,1.0,,,,,
fostege01,1972,1.0,CIN,NL,RF,45.0,31.0,930.0,69.0,4.0,11.0,12.0,,,,,
fostero01,1972,1.0,CLE,AL,LF,17.0,12.0,300.0,17.0,4.0,6.0,1.0,,,,,
fostero01,1972,1.0,CLE,AL,RF,30.0,26.0,549.0,39.0,1.0,6.0,1.0,,,,,
freedro01,1972,1.0,PHI,NL,LF,1.0,1.0,6.0,1.0,1.0,1.0,1.0,,,,,
freedro01,1972,1.0,PHI,NL,RF,45.0,28.0,824.0,66.0,14.0,11.0,23.0,,,,,
gagliph01,1972,1.0,BOS,AL,LF,12.0,12.0,220.0,23.0,1.0,6.0,1.0,,,,,
gamblos01,1972,1.0,PHI,NL,RF,36.0,33.0,789.0,59.0,8.0,1.0,12.0,,,,,
garread01,1972,1.0,OAK,AL,LF,2.0,1.0,13.0,2.0,1.0,1.0,1.0,,,,,
garrra01,1972,1.0,ATL,NL,CF,13.0,14.0,295.0,35.0,1.0,1.0,1.0,,,,,
garrra01,1972,1.0,ATL,NL,LF,69.0,60.0,1610.0,114.0,14.0,27.0,1.0,,,,,
garrra01,1972,1.0,ATL,NL,RF,59.0,60.0,1510.0,100.0,18.0,27.0,12.0,,,,,
gastoci01,1972,1.0,SDN,NL,CF,7.0,8.0,139.0,5.0,1.0,11.0,1.0,,,,,
gastoci01,1972,1.0,SDN,NL,LF,17.0,13.0,406.0,26.0,8.0,1.0,12.0,,,,,
gastoci01,1972,1.0,SDN,NL,RF,74.0,74.0,1940.0,126.0,27.0,11.0,34.0,,,,,
geronce01,1972,1.0,CIN,NL,CF,22.0,3.0,169.0,15.0,4.0,6.0,1.0,,,,,
geronce01,1972,1.0,CIN,NL,RF,91.0,59.0,1795.0,137.0,31.0,11.0,12.0,,,,,
grievto01,1972,1.0,TEX,AL,CF,3.0,1.0,19.0,2.0,1.0,1.0,1.0,,,,,
grievto01,1972,1.0,TEX,AL,LF,45.0,36.0,895.0,62.0,21.0,6.0,1.0,,,,,
grievto01,1972,1.0,TEX,AL,RF,5.0,1.0,44.0,3.0,1.0,1.0,1.0,,,,,
groteje01,1972,1.0,NYN,NL,RF,1.0,2.0,28.0,2.0,1.0,1.0,1.0,,,,,
grubbjo01,1972,1.0,SDN,NL,CF,6.0,7.0,142.0,17.0,1.0,1.0,1.0,,,,,
haguejo01,1972,1.0,SLN,NL,RF,3.0,4.0,73.0,3.0,4.0,1.0,1.0,,,,,
haguejo01,1972,34.0,CIN,NL,RF,19.0,20.0,368.0,28.0,8.0,1.0,12.0,,,,,
hahndo01,1972,1.0,NYN,NL,CF,1.0,1.0,7.0,1.0,1.0,1.0,1.0,,,,,
hahndo01,1972,1.0,NYN,NL,RF,9.0,9.0,235.0,11.0,1.0,1.0,1.0,,,,,
harpeto01,1972,1.0,BOS,AL,CF,143.0,143.0,3532.0,315.0,14.0,27.0,45.0,,,,,
harpeto01,1972,1.0,BOS,AL,LF,1.0,2.0,16.0,4.0,1.0,1.0,1.0,,,,,
heganmi01,1972,1.0,OAK,AL,RF,3.0,4.0,61.0,5.0,4.0,1.0,1.0,,,,,
hendeke01,1972,1.0,SFN,NL,CF,26.0,24.0,631.0,70.0,4.0,17.0,1.0,,,,,
hendeke01,1972,1.0,SFN,NL,LF,95.0,87.0,2370.0,181.0,44.0,22.0,34.0,,,,,
hendeke01,1972,1.0,SFN,NL,RF,2.0,2.0,37.0,1.0,1.0,1.0,1.0,,,,,
hendrge01,1972,1.0,OAK,AL,CF,28.0,15.0,532.0,45.0,1.0,1.0,1.0,,,,,
hendrge01,1972,1.0,OAK,AL,LF,4.0,2.0,51.0,3.0,1.0,1.0,1.0,,,,,
hendrge01,1972,1.0,OAK,AL,RF,13.0,6.0,199.0,22.0,1.0,1.0,1.0,,,,,
hernaen01,1972,1.0,SDN,NL,LF,2.0,1.0,7.0,1.0,1.0,1.0,1.0,,,,,
hernaen01,1972,1.0,SDN,NL,RF,1.0,1.0,7.0,1.0,1.0,1.0,1.0,,,,,
hickmji02,1972,1.0,CHN,NL,LF,1.0,2.0,28.0,2.0,1.0,1.0,1.0,,,,,
hickmji02,1972,1.0,CHN,NL,RF,26.0,27.0,581.0,40.0,1.0,1.0,1.0,,,,,
hiserge01,1972,1.0,CHN,NL,CF,2.0,2.0,49.0,1.0,4.0,1.0,1.0,,,,,
hiserge01,1972,1.0,CHN,NL,LF,4.0,2.0,52.0,4.0,4.0,1.0,12.0,,,,,
hiserge01,1972,1.0,CHN,NL,RF,9.0,8.0,199.0,20.0,1.0,1.0,1.0,,,,,
holtji01,1972,1.0,MIN,AL,LF,2.0,3.0,53.0,7.0,1.0,1.0,1.0,,,,,
holtji01,1972,1.0,MIN,AL,RF,5.0,4.0,97.0,4.0,4.0,6.0,1.0,,,,,
hortowi01,1972,1.0,DET,AL,LF,80.0,66.0,1634.0,94.0,14.0,1.0,1.0,,,,,
hortowi01,1972,1.0,DET,AL,RF,30.0,29.0,607.0,42.0,4.0,1.0,1.0,,,,,
hovlest01,1972,1.0,KCA,AL,CF,25.0,17.0,545.0,53.0,11.0,1.0,1.0,,,,,
hovlest01,1972,1.0,KCA,AL,LF,5.0,1.0,67.0,3.0,1.0,1.0,1.0,,,,,
hovlest01,1972,1.0,KCA,AL,RF,38.0,19.0,602.0,49.0,14.0,11.0,1.0,,,,,
howardo01,1972,1.0,CAL,AL,LF,8.0,9.0,193.0,9.0,4.0,1.0,1.0,,,,,
howarfr01,1972,1.0,TEX,AL,LF,20.0,21.0,480.0,24.0,1.0,6.0,1.0,,,,,
howarfr01,1972,1.0,TEX,AL,RF,1.0,2.0,22.0,3.0,1.0,1.0,1.0,,,,,
howarfr01,1972,34.0,DET,AL,LF,1.0,1.0,4.0,2.0,1.0,1.0,1.0,,,,,
howarji01,1972,1.0,SFN,NL,CF,17.0,15.0,371.0,40.0,1.0,1.0,1.0,,,,,
howarji01,1972,1.0,SFN,NL,LF,8.0,5.0,129.0,8.0,1.0,1.0,1.0,,,,,
howarla01,1972,1.0,HOU,NL,LF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,
huttoto01,1972,1.0,PHI,NL,CF,4.0,4.0,85.0,6.0,1.0,1.0,1.0,,,,,
huttoto01,1972,1.0,PHI,NL,LF,6.0,5.0,103.0,13.0,1.0,6.0,1.0,,,,,
huttoto01,1972,1.0,PHI,NL,RF,39.0,39.0,898.0,79.0,8.0,1.0,12.0,,,,,
jacksre01,1972,1.0,OAK,AL,CF,92.0,92.0,2373.0,215.0,14.0,27.0,45.0,,,,,
jacksre01,1972,1.0,OAK,AL,RF,43.0,44.0,1158.0,89.0,4.0,22.0,12.0,,,,,
jacksso01,1972,1.0,ATL,NL,CF,9.0,5.0,126.0,7.0,1.0,1.0,1.0,,,,,
jacksso01,1972,1.0,ATL,NL,RF,1.0,1.0,9.0,1.0,1.0,1.0,1.0,,,,,
jatapa01,1972,1.0,DET,AL,LF,5.0,5.0,103.0,5.0,1.0,1.0,1.0,,,,,
jatapa01,1972,1.0,DET,AL,RF,5.0,4.0,97.0,11.0,1.0,1.0,1.0,,,,,
jeterjo01,1972,1.0,SDN,NL,CF,91.0,81.0,2234.0,225.0,4.0,17.0,1.0,,,,,
johnsal01,1972,1.0,CLE,AL,LF,95.0,95.0,2252.0,142.0,14.0,37.0,12.0,,,,,
johnsja01,1972,1.0,CHA,AL,CF,83.0,51.0,1605.0,145.0,18.0,11.0,12.0,,,,,
johnsja01,1972,1.0,CHA,AL,LF,14.0,3.0,124.0,5.0,1.0,1.0,1.0,,,,,
johnsja01,1972,1.0,CHA,AL,RF,7.0,5.0,115.0,11.0,1.0,1.0,1.0,,,,,
jonescl01,1972,1.0,NYN,NL,CF,5.0,4.0,121.0,9.0,1.0,1.0,1.0,,,,,
jonescl01,1972,1.0,NYN,NL,LF,72.0,64.0,1663.0,103.0,21.0,6.0,1.0,,,,,
jonescl01,1972,1.0,NYN,NL,RF,13.0,13.0,334.0,30.0,8.0,6.0,12.0,,,,,
jonesda03,1972,34.0,TEX,AL,LF,2.0,1.0,24.0,1.0,1.0,1.0,1.0,,,,,
jorgemi01,1972,1.0,MON,NL,CF,26.0,23.0,631.0,39.0,4.0,11.0,1.0,,,,,
jorgemi01,1972,1.0,MON,NL,LF,2.0,3.0,55.0,4.0,1.0,1.0,1.0,,,,,
kalinal01,1972,1.0,DET,AL,RF,84.0,65.0,1711.0,111.0,18.0,6.0,1.0,,,,,
kellypa01,1972,1.0,CHA,AL,RF,109.0,96.0,2672.0,176.0,27.0,32.0,34.0,,,,,
keougjo01,1972,1.0,KCA,AL,CF,2.0,2.0,31.0,6.0,1.0,1.0,1.0,,,,,
keougjo01,1972,1.0,KCA,AL,LF,9.0,5.0,172.0,4.0,4.0,1.0,12.0,,,,,
keougjo01,1972,1.0,KCA,AL,RF,5.0,2.0,75.0,5.0,1.0,1.0,1.0,,,,,
kingmda01,1972,1.0,SFN,NL,LF,22.0,23.0,561.0,43.0,4.0,17.0,1.0,,,,,
koegepe01,1972,1.0,PHI,NL,RF,2.0,3.0,37.0,1.0,1.0,1.0,1.0,,,,,
koscoan01,1972,1.0,CAL,AL,LF,24.0,24.0,568.0,40.0,8.0,6.0,1.0,,,,,
koscoan01,1972,1.0,CAL,AL,RF,13.0,12.0,283.0,22.0,1.0,1.0,1.0,,,,,
koscoan01,1972,34.0,BOS,AL,LF,11.0,11.0,279.0,18.0,4.0,1.0,1.0,,,,,
koscoan01,1972,34.0,BOS,AL,RF,1.0,2.0,25.0,3.0,1.0,1.0,1.0,,,,,
kraneed01,1972,1.0,NYN,NL,RF,1.0,2.0,28.0,1.0,1.0,1.0,1.0,,,,,
lacocpe01,1972,1.0,CHN,NL,RF,3.0,2.0,43.0,2.0,1.0,1.0,1.0,,,,,
lahoujo01,1972,1.0,ML4,AL,LF,39.0,30.0,810.0,54.0,1.0,22.0,1.0,,,,,
lahoujo01,1972,1.0,ML4,AL,RF,63.0,63.0,1517.0,141.0,8.0,6.0,1.0,,,,,
lanema01,1972,1.0,DET,AL,CF,1.0,2.0,22.0,4.0,1.0,1.0,1.0,,,,,
lanema01,1972,1.0,DET,AL,LF,1.0,1.0,16.0,1.0,1.0,1.0,1.0,,,,,
lanema01,1972,1.0,DET,AL,RF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,
leele02,1972,1.0,SDN,NL,LF,96.0,96.0,2489.0,188.0,21.0,27.0,23.0,,,,,
leele02,1972,1.0,SDN,NL,RF,1.0,1.0,3.0,2.0,1.0,1.0,1.0,,,,,
lewisal01,1972,1.0,OAK,AL,LF,5.0,2.0,70.0,9.0,1.0,6.0,1.0,,,,,
lewisal01,1972,1.0,OAK,AL,RF,1.0,1.0,19.0,2.0,1.0,1.0,1.0,,,,,
lisjo01,1972,1.0,PHI,NL,LF,8.0,5.0,139.0,13.0,1.0,1.0,1.0,,,,,
lisjo01,1972,1.0,PHI,NL,RF,6.0,7.0,142.0,9.0,11.0,6.0,12.0,,,,,
llenawi01,1972,1.0,CAL,AL,LF,2.0,3.0,43.0,3.0,1.0,6.0,1.0,,,,,
lolicro01,1972,1.0,CLE,AL,LF,7.0,4.0,94.0,4.0,1.0,1.0,1.0,,,,,
lolicro01,1972,1.0,CLE,AL,RF,18.0,19.0,456.0,31.0,4.0,1.0,1.0,,,,,
lovitjo01,1972,1.0,TEX,AL,CF,77.0,72.0,1857.0,198.0,27.0,17.0,23.0,,,,,
lovitjo01,1972,1.0,TEX,AL,LF,6.0,1.0,45.0,4.0,1.0,1.0,1.0,,,,,
lovitjo01,1972,1.0,TEX,AL,RF,25.0,20.0,518.0,37.0,1.0,17.0,1.0,,,,,
lowenjo01,1972,1.0,CLE,AL,CF,3.0,4.0,91.0,7.0,1.0,1.0,1.0,,,,,
lowenjo01,1972,1.0,CLE,AL,LF,29.0,12.0,420.0,31.0,4.0,1.0,1.0,,,,,
lowenjo01,1972,1.0,CLE,AL,RF,27.0,23.0,610.0,43.0,21.0,1.0,34.0,,,,,
lummi01,1972,1.0,ATL,NL,CF,21.0,22.0,541.0,53.0,4.0,17.0,12.0,,,,,
lummi01,1972,1.0,ATL,NL,LF,30.0,16.0,484.0,38.0,1.0,11.0,1.0,,,,,
lummi01,1972,1.0,ATL,NL,RF,62.0,58.0,1572.0,159.0,14.0,6.0,1.0,,,,,
luzingr01,1972,1.0,PHI,NL,LF,145.0,145.0,3781.0,252.0,31.0,58.0,23.0,,,,,
luzingr01,1972,1.0,PHI,NL,RF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,
lyttlji01,1972,1.0,CHA,AL,CF,16.0,11.0,304.0,22.0,1.0,1.0,1.0,,,,,
lyttlji01,1972,1.0,CHA,AL,RF,5.0,6.0,124.0,12.0,4.0,1.0,12.0,,,,,
maddoel01,1972,1.0,TEX,AL,CF,71.0,64.0,1738.0,162.0,14.0,6.0,23.0,,,,,
maddoel01,1972,1.0,TEX,AL,LF,11.0,8.0,211.0,18.0,4.0,1.0,12.0,,,,,
maddoel01,1972,1.0,TEX,AL,RF,14.0,11.0,249.0,26.0,4.0,6.0,12.0,,,,,
maddoga01,1972,1.0,SFN,NL,CF,96.0,91.0,2431.0,231.0,18.0,22.0,23.0,,,,,
maddoga01,1972,1.0,SFN,NL,LF,20.0,20.0,491.0,34.0,1.0,11.0,1.0,,,,,
maddoga01,1972,1.0,SFN,NL,RF,6.0,7.0,165.0,16.0,8.0,1.0,12.0,,,,,
manguan01,1972,1.0,OAK,AL,CF,22.0,21.0,567.0,54.0,8.0,6.0,23.0,,,,,
manguan01,1972,1.0,OAK,AL,LF,4.0,2.0,47.0,7.0,1.0,1.0,1.0,,,,,
manguan01,1972,1.0,OAK,AL,RF,52.0,46.0,1188.0,106.0,8.0,22.0,1.0,,,,,
mangupe01,1972,1.0,MON,NL,LF,3.0,3.0,49.0,2.0,1.0,1.0,1.0,,,,,
mangupe01,1972,1.0,MON,NL,RF,1.0,2.0,28.0,2.0,1.0,1.0,1.0,,,,,
manuech01,1972,1.0,MIN,AL,LF,20.0,21.0,403.0,24.0,11.0,6.0,1.0,,,,,
manuech01,1972,1.0,MIN,AL,RF,9.0,8.0,181.0,17.0,4.0,1.0,1.0,,,,,
marshda01,1972,1.0,NYN,NL,CF,3.0,3.0,70.0,5.0,1.0,6.0,1.0,,,,,
marshda01,1972,1.0,NYN,NL,LF,2.0,1.0,10.0,1.0,1.0,1.0,1.0,,,,,
marshda01,1972,1.0,NYN,NL,RF,38.0,32.0,867.0,68.0,1.0,6.0,1.0,,,,,
martite01,1972,1.0,NYN,NL,CF,5.0,6.0,150.0,20.0,1.0,1.0,1.0,,,,,
martite01,1972,1.0,NYN,NL,LF,6.0,5.0,143.0,9.0,1.0,6.0,1.0,,,,,
martite01,1972,1.0,NYN,NL,RF,5.0,5.0,96.0,5.0,4.0,1.0,1.0,,,,,
mashocl01,1972,1.0,MON,NL,CF,9.0,2.0,54.0,9.0,1.0,1.0,1.0,,,,,
mashocl01,1972,1.0,MON,NL,LF,23.0,11.0,354.0,23.0,4.0,1.0,1.0,,,,,
mashocl01,1972,1.0,MON,NL,RF,46.0,31.0,843.0,51.0,11.0,6.0,1.0,,,,,
matthga01,1972,1.0,SFN,NL,LF,10.0,9.0,237.0,26.0,1.0,6.0,1.0,,,,,
matthga01,1972,1.0,SFN,NL,RF,9.0,10.0,225.0,16.0,1.0,1.0,1.0,,,,,
mayca01,1972,1.0,CHA,AL,LF,145.0,144.0,3763.0,211.0,44.0,22.0,23.0,,,,,
mayda01,1972,1.0,ML4,AL,CF,138.0,131.0,3504.0,364.0,24.0,32.0,34.0,,,,,
mayswi01,1972,1.0,SFN,NL,CF,14.0,14.0,341.0,31.0,1.0,1.0,1.0,,,,,
mayswi01,1972,34.0,NYN,NL,CF,50.0,45.0,1146.0,108.0,11.0,17.0,12.0,,,,,
mccarti01,1972,34.0,MON,NL,LF,14.0,14.0,298.0,27.0,1.0,11.0,1.0,,,,,
mccrato01,1972,1.0,CLE,AL,CF,22.0,22.0,549.0,50.0,4.0,1.0,1.0,,,,,
mccrato01,1972,1.0,CLE,AL,LF,41.0,32.0,901.0,70.0,1.0,1.0,1.0,,,,,
mccrato01,1972,1.0,CLE,AL,RF,25.0,16.0,482.0,40.0,4.0,1.0,1.0,,,,,
mcraeha01,1972,1.0,CIN,NL,CF,3.0,2.0,25.0,3.0,1.0,6.0,1.0,,,,,
mcraeha01,1972,1.0,CIN,NL,RF,9.0,8.0,144.0,11.0,1.0,6.0,1.0,,,,,
melenlu01,1972,1.0,SLN,NL,CF,70.0,60.0,1612.0,164.0,1.0,37.0,1.0,,,,,
melenlu01,1972,1.0,SLN,NL,LF,4.0,2.0,49.0,5.0,1.0,6.0,1.0,,,,,
melenlu01,1972,1.0,SLN,NL,RF,41.0,21.0,639.0,41.0,18.0,6.0,1.0,,,,,
milleno01,1972,1.0,HOU,NL,CF,10.0,9.0,214.0,18.0,4.0,1.0,12.0,,,,,
milleno01,1972,1.0,HOU,NL,LF,7.0,4.0,95.0,6.0,1.0,1.0,1.0,,,,,
milleno01,1972,1.0,HOU,NL,RF,13.0,10.0,250.0,14.0,1.0,1.0,1.0,,,,,
milleri01,1972,1.0,BOS,AL,CF,47.0,8.0,473.0,52.0,1.0,11.0,1.0,,,,,
milleri01,1972,1.0,BOS,AL,LF,23.0,8.0,329.0,23.0,18.0,6.0,1.0,,,,,
milleri01,1972,1.0,BOS,AL,RF,5.0,2.0,58.0,6.0,8.0,1.0,1.0,,,,,
milnejo01,1972,1.0,NYN,NL,LF,88.0,82.0,2186.0,158.0,24.0,22.0,1.0,,,,,
milnejo01,1972,1.0,NYN,NL,RF,3.0,4.0,79.0,2.0,1.0,11.0,1.0,,,,,
mondari01,1972,1.0,CHN,NL,CF,132.0,121.0,3266.0,266.0,18.0,6.0,23.0,,,,,
mondari01,1972,1.0,CHN,NL,RF,2.0,3.0,56.0,5.0,4.0,1.0,1.0,,,,,
montawi01,1972,1.0,PHI,NL,CF,130.0,127.0,3332.0,317.0,47.0,27.0,23.0,,,,,
monzoda01,1972,1.0,MIN,AL,LF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,
moralje01,1972,1.0,SDN,NL,CF,55.0,50.0,1420.0,139.0,14.0,17.0,12.0,,,,,
moralje01,1972,1.0,SDN,NL,LF,36.0,24.0,680.0,55.0,11.0,1.0,12.0,,,,,
moralje01,1972,1.0,SDN,NL,RF,12.0,11.0,287.0,22.0,4.0,1.0,1.0,,,,,
motama01,1972,1.0,LAN,NL,CF,2.0,2.0,31.0,2.0,1.0,1.0,1.0,,,,,
motama01,1972,1.0,LAN,NL,LF,98.0,84.0,2332.0,139.0,11.0,6.0,12.0,,,,,
mottocu01,1972,1.0,ML4,AL,LF,3.0,1.0,13.0,1.0,1.0,1.0,1.0,,,,,
mottocu01,1972,34.0,CAL,AL,LF,9.0,8.0,174.0,15.0,1.0,1.0,1.0,,,,,
murcebo01,1972,1.0,NYA,AL,CF,151.0,150.0,3985.0,376.0,37.0,17.0,23.0,,,,,
murreiv01,1972,1.0,SDN,NL,RF,1.0,2.0,28.0,3.0,1.0,1.0,1.0,,,,,
muserto01,1972,1.0,CHA,AL,RF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,
nelsoda01,1972,1.0,TEX,AL,CF,10.0,11.0,264.0,17.0,1.0,6.0,1.0,,,,,
nelsoda01,1972,1.0,TEX,AL,LF,7.0,7.0,157.0,11.0,1.0,11.0,1.0,,,,,
nettlji01,1972,1.0,MIN,AL,CF,58.0,50.0,1376.0,137.0,14.0,17.0,12.0,,,,,
nettlji01,1972,1.0,MIN,AL,LF,12.0,9.0,230.0,16.0,1.0,1.0,1.0,,,,,
nettlji01,1972,1.0,MIN,AL,RF,9.0,2.0,112.0,5.0,1.0,1.0,1.0,,,,,
northbi01,1972,1.0,CHN,NL,CF,26.0,16.0,469.0,40.0,4.0,6.0,1.0,,,,,
northbi01,1972,1.0,CHN,NL,LF,9.0,3.0,76.0,7.0,4.0,1.0,1.0,,,,,
northbi01,1972,1.0,CHN,NL,RF,15.0,10.0,278.0,16.0,4.0,6.0,12.0,,,,,
northji01,1972,1.0,DET,AL,CF,41.0,41.0,835.0,72.0,4.0,11.0,12.0,,,,,
northji01,1972,1.0,DET,AL,LF,50.0,10.0,514.0,37.0,8.0,1.0,12.0,,,,,
northji01,1972,1.0,DET,AL,RF,72.0,59.0,1628.0,110.0,14.0,17.0,12.0,,,,,
officro01,1972,1.0,ATL,NL,CF,1.0,2.0,31.0,4.0,1.0,1.0,1.0,,,,,
oglivbe01,1972,1.0,BOS,AL,LF,32.0,29.0,740.0,47.0,14.0,6.0,12.0,,,,,
oglivbe01,1972,1.0,BOS,AL,RF,33.0,31.0,852.0,53.0,4.0,6.0,12.0,,,,,
olivato01,1972,1.0,MIN,AL,LF,8.0,9.0,139.0,6.0,1.0,1.0,1.0,,,,,
olivato01,1972,1.0,MIN,AL,RF,1.0,2.0,25.0,2.0,1.0,6.0,1.0,,,,,
oliveal01,1972,1.0,PIT,NL,CF,138.0,136.0,3670.0,334.0,14.0,27.0,12.0,,,,,
olivebo01,1972,1.0,KCA,AL,RF,16.0,17.0,431.0,47.0,1.0,6.0,1.0,,,,,
olivebo01,1972,34.0,CAL,AL,LF,1.0,2.0,25.0,2.0,1.0,6.0,1.0,,,,,
olivebo01,1972,34.0,CAL,AL,RF,7.0,8.0,172.0,13.0,1.0,6.0,1.0,,,,,
otisam01,1972,1.0,KCA,AL,CF,137.0,137.0,3570.0,352.0,24.0,17.0,34.0,,,,,
pacioto01,1972,1.0,LAN,NL,LF,5.0,6.0,142.0,10.0,8.0,1.0,1.0,,,,,
pacioto01,1972,1.0,LAN,NL,RF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,
paganjo01,1972,1.0,PIT,NL,LF,2.0,1.0,19.0,3.0,1.0,1.0,1.0,,,,,
parkebi01,1972,1.0,CAL,AL,LF,6.0,5.0,113.0,6.0,4.0,1.0,1.0,,,,,
parkewe01,1972,1.0,LAN,NL,CF,3.0,4.0,79.0,9.0,1.0,1.0,1.0,,,,,
parkewe01,1972,1.0,LAN,NL,RF,3.0,3.0,46.0,3.0,1.0,1.0,1.0,,,,,
phillad01,1972,1.0,CLE,AL,CF,2.0,1.0,7.0,2.0,1.0,1.0,1.0,,,,,
phillad01,1972,1.0,CLE,AL,LF,6.0,1.0,58.0,7.0,1.0,1.0,1.0,,,,,
phillad01,1972,1.0,CLE,AL,RF,3.0,1.0,10.0,3.0,1.0,1.0,1.0,,,,,
pinielo01,1972,1.0,KCA,AL,LF,150.0,150.0,3862.0,279.0,27.0,37.0,23.0,,,,,
pinsova01,1972,1.0,CAL,AL,CF,16.0,14.0,316.0,22.0,1.0,1.0,1.0,,,,,
pinsova01,1972,1.0,CAL,AL,LF,112.0,82.0,2334.0,148.0,34.0,11.0,34.0,,,,,
pinsova01,1972,1.0,CAL,AL,RF,30.0,28.0,639.0,41.0,1.0,1.0,1.0,,,,,
quallji01,1972,1.0,CHA,AL,CF,1.0,2.0,28.0,4.0,1.0,1.0,1.0,,,,,
randlle01,1972,1.0,TEX,AL,CF,2.0,3.0,52.0,6.0,1.0,1.0,1.0,,,,,
reeseri01,1972,1.0,MIN,AL,LF,13.0,13.0,289.0,27.0,1.0,11.0,1.0,,,,,
reichri01,1972,1.0,CHA,AL,CF,83.0,82.0,1772.0,150.0,8.0,17.0,12.0,,,,,
reichri01,1972,1.0,CHA,AL,LF,11.0,6.0,178.0,11.0,1.0,1.0,1.0,,,,,
reichri01,1972,1.0,CHA,AL,RF,1.0,1.0,7.0,1.0,1.0,1.0,1.0,,,,,
renicri01,1972,1.0,MIN,AL,LF,19.0,18.0,394.0,27.0,1.0,1.0,1.0,,,,,
renicri01,1972,1.0,MIN,AL,RF,2.0,2.0,28.0,2.0,1.0,1.0,1.0,,,,,
retteme01,1972,1.0,BAL,AL,CF,23.0,22.0,421.0,43.0,4.0,1.0,12.0,,,,,
retteme01,1972,1.0,BAL,AL,LF,6.0,4.0,79.0,4.0,4.0,1.0,1.0,,,,,
retteme01,1972,1.0,BAL,AL,RF,79.0,57.0,1639.0,129.0,14.0,11.0,12.0,,,,,
